fips,name,trump_pct,medicaid_pct
17031,Cook,20.7897010746928,21.173258775907318
17033,Crawford,71.8274402105504,19.178459335939653
17035,Cumberland,75.49811523963382,22.288989553480633
17037,DeKalb,43.78669724770642,16.60452086553323
17039,De Witt,67.19163578613023,18.409808656882777
17041,Douglas,69.53020134228188,15.780376207422469
17043,DuPage,38.64059590316574,10.720099158429603
17045,Edgar,71.4647423724522,22.841665726216004
17047,Edwards,83.5740072202166,21.557067271352988
17049,Effingham,77.85200411099692,19.11162201196687
17051,Fayette,76.8637264101762,28.784700200029274
17053,Ford,70.04377736085054,21.26787842669845
17055,Franklin,70.09780343113677,28.733170134638925
17057,Fulton,53.75704247641957,20.572618733315732
17059,Gallatin,71.7399335057259,28.74651810584958
17061,Greene,74.21665174574754,26.449713077620054
17063,Grundy,57.89904032362181,13.681497612530718
17065,Hamilton,77.1414821944177,20.846984589248876
17067,Hancock,70.49665606841356,19.949386172733146
17069,Hardin,76.95530726256983,27.66515621273551
17071,Henderson,61.25639567936327,13.515837752615736
17073,Henry,57.39790683357274,15.699248732618035
17075,Iroquois,74.41611967638528,20.995943488599806
17077,Jackson,44.04679692895154,19.681465868914877
17079,Jasper,77.75821596244131,15.273715002089428
17081,Jefferson,68.79816459791752,24.827567330851764
17083,Jersey,70.49404057865526,11.233786634352139
17085,Jo Daviess,54.00564672666314,12.047651157563498
17087,Johnson,76.35079651831171,18.2649236676113
17089,Kane,41.50937716367139,17.574781716936467
17091,Kankakee,53.1212345418032,20.95655813784192
17093,Kendall,46.17704190176672,11.557277144240562
17095,Knox,47.71363818157579,25.468870255600113
17097,Lake,36.164667896678964,13.86723748807557
17099,LaSalle,53.65378043141749,18.978022378539926
17101,Lawrence,74.62859029382635,23.56419675656303
17103,Lee,55.600748918587385,15.516706961750668
17105,Livingston,66.53630556641899,20.99842697296174
17107,Logan,65.97048625110878,20.577572196524567
17109,McDonough,51.69659160073037,17.827791124035908
17111,McHenry,49.75474188841798,11.218449234548864
17113,McLean,45.78845113373666,13.159455687369157
17115,Macon,55.90095713691219,22.25281672332893
17117,Macoupin,63.96319949979903,20.430386310604096
17119,Madison,54.14851857826532,17.680052238834136
17121,Marion,69.35898935548018,29.06149549454603
17123,Marshall,63.25200534759359,17.038965401410817
17125,Mason,62.49807484983829,24.67523146486758
17127,Massac,72.36075854860385,27.044747870758417
17129,Menard,64.9424405218726,17.895582329317268
17131,Mercer,56.387096774193544,14.951738060690179
17133,Monroe,65.25266094864111,9.386748473638304
17135,Montgomery,66.49714902142087,24.034837953270248
17137,Morgan,61.32432432432432,20.172046878278334
17139,Moultrie,70.90561833519018,18.699075659020885
17141,Ogle,59.322944653412144,15.21311854478187
17143,Peoria,45.04690146898941,21.4659006070049
17145,Perry,69.42475187360745,20.81874904885101
17147,Piatt,62.18543046357616,12.149589540893889
17149,Pike,76.41434262948206,21.632182435462173
17151,Pope,78.55805243445693,22.273388269510423
17153,Pulaski,61.24314442413162,32.15077605321508
17155,Putnam,56.78020565552699,17.262723521320495
17157,Randolph,70.61434408905171,17.367489395811763
17159,Richland,75.02941560988364,21.800590563548408
17161,Rock Island,42.18833015595212,20.320497323432914
17163,St. Clair,44.35011034619058,21.58459276953466
17165,Saline,72.69852424455377,33.48050340416753
17167,Sangamon,50.770028361440644,20.073662018339302
17169,Schuyler,65.8320292123109,15.459070796460178
17171,Scott,75.38343558282209,23.009708737864077
17173,Shelby,74.47732826500135,17.39725402545272
17175,Stark,65.43982333456017,18.982285515804097
17177,Stephenson,54.48065673696112,24.257814202885918
17179,Tazewell,59.77822736328397,14.891048424588712
17181,Union,67.20055710306406,24.531555351189795
17183,Vermilion,61.934583684859504,25.07939760270464
17185,Wabash,74.06661786237188,18.46313423804996
17187,Warren,54.75855001921352,20.17934658441855
17189,Washington,74.89916644259209,15.700449185850646
17191,Wayne,83.92964703047826,20.319883678662304
17193,White,76.89161554192229,21.330502476999293
17195,Whiteside,49.312016261433826,20.589221726006603
17197,Will,43.62546264947769,12.924749309521735
17199,Williamson,67.71945246766295,20.954919351132762
17201,Winnebago,46.3320977885136,23.276918364221167
17203,Woodford,66.48711236407571,12.555774618657258
18001,Adams,73.12414733969986,12.467122567069962
18003,Allen,56.468324452338656,16.042287340477568
18005,Bartholomew,63.08646880826482,11.672988315556347
18007,Benton,69.9295010845987,21.195338640821507
18009,Blackford,69.22917958255837,19.61963589076723
18011,Boone,60.40507729661616,7.854722681221105
18013,Brown,63.13404657016992,14.482526881720432
18015,Carroll,72.57896563693163,9.693954470073873
18017,Cass,68.27362938982336,15.5579058699101
18019,Clark,57.99494101063932,13.450150949143127
18021,Clay,75.26246140273489,17.825988014867633
18023,Clinton,71.47285522788204,15.172135222470793
18025,Crawford,65.64337034617897,24.10748195974174
18027,Daviess,78.98142157315833,16.969734906575695
18029,Dearborn,75.5117355234085,12.5005089783786
18031,Decatur,75.95276435856147,15.411619473806034
18033,DeKalb,71.31700390486333,14.635421618024527
18035,Delaware,53.31941544885177,16.550866987165655
18037,Dubois,66.50908186115949,9.290275936859862
18039,Elkhart,63.20882903556978,17.988134036949962
18041,Fayette,71.76285414480587,20.804195804195803
18043,Floyd,56.635484382432224,12.273206680640294
18045,Fountain,75.14266755142668,13.490876458271014
18047,Franklin,78.71606283483156,13.454975059070623
18049,Fulton,71.23385089486784,16.267612572667257
18051,Gibson,71.56419529837251,11.734863354975086
18053,Grant,66.51024558110433,19.526662054957832
18055,Greene,74.14327970564895,17.281445960900037
18057,Hamilton,56.043293707280164,5.010726377399031
18059,Hancock,68.70341955282771,8.703646083783555
18061,Harrison,69.74350684340985,13.779053378776618
18063,Hendricks,63.44770555497218,7.522062192473953
18065,Henry,68.94070950136442,16.002961092120447
18067,Howard,63.40046060735901,18.04128120837356
18069,Huntington,71.99184228416044,12.87937101385529
18071,Jackson,72.78541914303503,13.655780947267676
18073,Jasper,70.13006428464644,12.476964442161869
18075,Jay,71.3373403456048,19.41156899092162
18077,Jefferson,62.59430161869186,17.688040252870596
18079,Jennings,73.75784753363229,20.51760651853979
18081,Johnson,67.69624852934606,10.934951984055083
18083,Knox,71.39082237690127,17.627318854197426
18085,Kosciusko,73.78009309207484,12.027242241010967
18087,LaGrange,73.43717332218273,12.401097162147906
18089,Lake,37.290250048076686,19.04082841085343
18091,LaPorte,49.742375408362385,17.940280435886418
18093,Lawrence,73.28216374269006,16.319975188852705
18095,Madison,59.53987899295659,20.58031469006465
18097,Marion,35.53215092714492,22.759258067085593
18099,Marshall,67.36472781097528,14.426779682894821
18101,Martin,76.876689540445,14.711377716589634
18103,Miami,73.98753894080997,20.475967449212575
18105,Monroe,35.22770041400075,10.04827639828382
18107,Montgomery,72.9678015307469,17.2462343596419
18109,Morgan,75.2846148953762,13.81534876947721
18111,Newton,70.35375323554788,17.04200952793417
18113,Noble,71.31665107577176,14.068953709846554
18115,Ohio,72.50941458404657,9.881290754054506
18117,Orange,70.83740234375,21.15858668857847
18119,Owen,71.90604183709243,17.9147054628441
18121,Parke,73.28209764918626,17.433724886064574
18123,Perry,56.56114214773432,14.699722646742513
18125,Pike,73.58206458089343,15.88702559576346
18127,Porter,49.62365660102488,10.619029746843106
18129,Posey,67.40996230047325,11.206351714330857
18131,Pulaski,70.59901080784027,18.360375747224595
18133,Putnam,72.28678219503908,12.518182347122824
18135,Randolph,71.43400171053882,19.692527141611855
18137,Ripley,75.80981832238113,11.431616341030196
18139,Rush,73.35736068755199,16.990002380385622
18141,St. Joseph,46.512937894529784,15.898144895345807
18143,Scott,66.73991869025382,19.650096010241093
18145,Shelby,70.67911526064243,14.686242224661544
18147,Spencer,65.85830243511374,11.105727299156895
18149,Starke,68.34478316874196,20.054517133956388
18151,Steuben,69.56611286557737,13.331567952452408
18153,Sullivan,71.71398527865405,19.495061532773462
18155,Switzerland,69.15382535820493,20.93762033115133
18157,Tippecanoe,48.57670629469995,11.950639874145068
18159,Tipton,74.4207723035952,11.958146487294469
18161,Union,74.29352780309935,14.26005250794528
18163,Vanderburgh,55.194973353868804,16.762585501993883
18165,Vermillion,64.72106697260863,17.905297463096684
18167,Vigo,54.668926159443764,19.77709180778736
18169,Wabash,72.46900826446281,16.359813977193095
18171,Warren,73.74045801526718,12.833836858006043
18173,Warrick,63.83980760880456,11.018355627842134
18175,Washington,72.12264979792656,19.734558078981628
18177,Wayne,62.660776418155514,18.171736849992506
18179,Wells,75.30483215414722,13.976717711431824
18181,White,68.27456418383518,14.060234475330377
18183,Whitley,72.07310108509422,11.281070745697896
19001,Adair,64.57622671214904,17.75765061067655
19003,Adams,66.23931623931624,18.83830455259027
19005,Allamakee,59.12176801964466,15.756562204609903
19007,Appanoose,65.72685788787483,21.518583506141333
19009,Audubon,62.60257913247362,15.474733344990382
19011,Benton,59.462583068477315,14.401940076664319
19013,Black Hawk,42.661284061796444,17.593665213547542
19015,Boone,52.71907579599887,15.53416896270713
19017,Bremer,53.24272418377899,9.836201191264063
19019,Buchanan,53.7456106125634,12.94769824053989
19021,Buena Vista,59.22928243537087,18.755559948601363
19023,Butler,65.49980034606682,11.683100986059165
19025,Calhoun,67.22232990889707,19.848630209998934
19027,Carroll,62.95523520485584,14.615612355669594
19029,Cass,66.82105263157895,23.25755870657964
19031,Cedar,55.49732732417986,13.792532950973364
19033,Cerro Gordo,50.6030916612236,19.207416748400355
19035,Cherokee,66.98625759028444,14.258289703315882
19037,Chickasaw,58.15073815073815,15.656982502476064
19039,Clarke,60.91154018859453,22.18332968715817
19041,Clay,68.20239062318673,17.188557366964012
19043,Clayton,58.242961989264984,17.200751323353632
19045,Clinton,48.88368665192699,20.31961562565281
19047,Crawford,66.57534246575342,21.24215588528532
19049,Dallas,50.55683362961414,9.108386437578984
19051,Davis,70.14425553838227,15.416714964645879
19053,Decatur,61.48901981788967,24.643734643734643
19055,Delaware,61.61670814846878,13.556683196863107
19057,Des Moines,49.88221745275611,21.98856624776488
19059,Dickinson,65.2211705621016,14.536340852130325
19061,Dubuque,47.183282717564005,14.42380831643002
19063,Emmet,65.7269093204292,17.978227060653186
19065,Fayette,56.340852130325814,20.159138084412376
19067,Floyd,54.28039702233251,20.566883403825518
19069,Franklin,63.66747181964574,20.636609907120743
19071,Fremont,66.95410292072323,19.37562652155234
19073,Greene,58.49408836341008,20.200905177171872
19075,Grundy,65.87601862630966,12.22358221134231
19077,Guthrie,63.09565217391304,15.70458404074703
19079,Hamilton,58.00623862750195,18.39263234612072
19081,Hancock,67.73973769374894,14.734917733089581
19083,Hardin,61.57271768428454,12.463647694225175
19085,Harrison,65.66644340254521,17.618511745674496
19087,Henry,61.45257337303275,22.172209277695405
19089,Howard,57.27133143233165,18.605150214592275
19091,Humboldt,70.13957145665421,16.825363607826723
19093,Ida,73.50498338870432,17.358110054739267
19095,Iowa,58.45687331536388,14.078906492699597
19097,Jackson,56.48884578079535,18.172436922759402
19099,Jasper,55.47966796259325,15.75536076292722
19101,Jefferson,45.95389897008337,19.536481686368138
19103,Johnson,27.35118273979725,11.462961349711067
19105,Jones,56.44922530346393,16.214389686005408
19107,Keokuk,68.00401203610834,22.088906372934698
19109,Kossuth,65.67909840827234,12.801224870190387
19111,Lee,54.504365054795365,21.887608069164266
19113,Linn,41.3243607918154,15.07018434746959
19115,Louisa,61.28194888178914,17.736289381563594
19117,Lucas,66.07717041800643,21.167713421725985
19119,Lyon,81.41759448016309,12.923050289967975
19121,Madison,62.065771190365915,13.236721226628712
19123,Mahaska,69.90218209179835,18.346719610143488
19125,Marion,61.52896273013022,14.761053365253494
19127,Marshall,50.86763070077864,21.490580670986464
19129,Mills,65.82229150428682,17.371084666940227
19131,Mitchell,58.88868377330626,15.79895685158843
19133,Monona,68.24146981627297,19.772420009013068
19135,Monroe,68.2535575679172,14.352911263666412
19137,Montgomery,68.12053925455987,24.114096573208723
19139,Muscatine,49.3156323968303,19.516851284468537
19141,O'Brien,77.6667566837699,16.347400259253924
19143,Osceola,78.7737317149082,15.588668740789258
19145,Page,69.4633730834753,20.26605130989548
19147,Palo Alto,65.51137571762705,15.435868961687952
19149,Plymouth,73.38893100833965,13.92044297870608
19151,Pocahontas,69.90944372574386,17.712071192765897
19153,Polk,40.375720671114856,18.84213443470021
19155,Pottawattamie,57.27975632614808,18.3769457207721
19157,Poweshiek,50.30001016983626,15.548183597998694
19159,Ringgold,67.38086442556336,20.455478046778826
19161,Sac,71.04758250191865,13.07156555970526
19163,Scott,45.4059382973788,16.196718583797338
19165,Shelby,68.47723704866561,15.751911639762106
19167,Sioux,81.26305375398482,11.973359934280015
19169,Story,38.40369471253479,8.48580135902047
19171,Tama,56.79844606946983,15.305883729091121
19173,Taylor,69.69296797622978,18.262150220913107
19175,Union,60.44238683127572,19.380780056292725
19177,Van Buren,70.96321258073574,19.687712152070606
19179,Wapello,57.52854973925672,22.9828780850942
19181,Warren,54.26373626373626,13.32495687543923
19183,Washington,56.48275231036691,16.986263482990687
19185,Wayne,70.37414965986395,21.999363260108247
19187,Webster,57.693631669535286,21.58937415578568
19189,Winnebago,59.56454121306376,13.708513708513708
19191,Winneshiek,47.03397289209646,9.915550378567268
19193,Woodbury,56.56022690882474,20.609777707771368
19195,Worth,57.622739018087856,15.880461002412222
19197,Wright,63.06007301692665,17.801991063729716
20001,Allen,66.94169416941695,19.066480273376825
20003,Anderson,72.68656716417911,16.87195278419297
20005,Atchison,61.58174904942966,15.950659293917482
20007,Barber,82.14920071047958,13.237470924085432
20009,Barton,76.30840669439877,17.329924410849266
20011,Bourbon,72.60791071721647,20.20083912236055
20013,Brown,72.001982160555,19.838923437659293
20015,Butler,68.96264960046281,12.64140050865176
20017,Chase,70.78159240321402,12.144504227517295
20019,Chautauqua,83.45712356515868,19.227417949462676
20021,Cherokee,71.7169373549884,20.109980222854663
20023,Cheyenne,83.36886993603412,6.474820143884892
20025,Clark,82.08955223880598,10.26378896882494
20027,Clay,75.68062827225131,13.063284905195765
20029,Cloud,74.27480916030534,15.514592933947775
20031,Coffey,74.97541789577188,13.407620416966212
20033,Comanche,82.46828143021915,11.62190082644628
20035,Cowley,65.52571111639331,17.36786257133844
20037,Crawford,57.91417634812974,15.632433550522288
20039,Decatur,83.33333333333334,16.06952820148989
20041,Dickinson,73.43483556638246,16.02038671710803
20043,Doniphan,77.14624037892244,13.56829331267751
20045,Douglas,29.32497454429293,9.308838845759997
20047,Edwards,78.62016679302502,11.878453038674033
20049,Elk,83.24066719618745,17.685009487666033
20051,Ellis,70.86297815351135,10.283107566946407
20053,Ellsworth,73.49757372153789,9.964808297832931
20055,Finney,62.506152180332705,20.640299276207
20057,Ford,66.26068929774553,17.127087957014368
20059,Franklin,65.5266757865937,14.14559806181861
20061,Geary,56.95628997867804,13.970170005687924
20063,Gove,84.88458674609085,10.40656471465871
20065,Graham,79.82866043613707,14.931773879142298
20067,Grant,75.51276684805359,16.789453276463746
20069,Gray,82.18780251694095,10.185649774209734
20071,Greeley,82.15384615384616,8.528428093645484
20073,Greenwood,76.05633802816901,15.310169760431542
20075,Hamilton,80.47945205479452,17.16937354988399
20077,Harper,77.42435996896819,12.69507276871822
20079,Harvey,58.11209439528023,13.078564954241104
20081,Haskell,76.80945347119645,15.526122148638704
20083,Hodgeman,84.070796460177,7.40546218487395
20085,Jackson,67.70367823994499,13.321277878239904
20087,Jefferson,62.52848746551517,10.423260554691272
20089,Jewell,81.86077643908969,14.480239123214877
20091,Johnson,46.73224385468784,7.0405910356278145
20093,Kearny,81.6869300911854,10.061919504643962
20095,Kingman,75.88482303539293,13.40489592878649
20097,Kiowa,83.41056533827617,17.511147142278073
20099,Labette,65.80732700135685,18.812979123475245
20101,Lane,82.43398392652124,10.57057057057057
20103,Leavenworth,57.567152974966554,10.80150149727959
20105,Lincoln,80.5327868852459,13.536269430051814
20107,Linn,78.22182308037718,10.68936350179742
20109,Logan,83.41930729550478,14.67490010897203
20111,Lyon,52.53367543296985,16.65405912433054
20113,McPherson,67.0930780097316,10.982982143481147
20115,Marion,71.17709815078236,12.437227987947775
20117,Marshall,70.76824309865182,11.845589733143207
20119,Meade,81.69745958429561,13.181390977443607
20121,Miami,66.58900279589935,10.350199401794615
20123,Mitchell,78.45003399048267,8.399804655705681
20125,Montgomery,72.30089970009996,19.45724221977826
20127,Morris,69.35975609756098,14.005997530428646
20129,Morton,83.4731543624161,15.295288652952888
20131,Nemaha,80.51542366263178,10.63700707785642
20133,Neosho,70.17738359201773,18.190799629515283
20135,Ness,84.4566712517194,12.615894039735098
20137,Norton,82.36347358997314,13.104753891459822
20139,Osage,68.49276185069543,16.44828020662719
20141,Osborne,81.65548098434004,12.483002447647538
20143,Ottawa,78.64278332759214,9.205442633966067
20145,Pawnee,71.55204810221721,13
20147,Phillips,83.82132132132132,12.818131153631803
20149,Pottawatomie,71.186757691948,11.241534988713319
20151,Pratt,73.86777719937533,14.83424255140579
20153,Rawlins,82.88043478260869,8.905750798722046
20155,Reno,63.2254646234105,15.509063738548504
20157,Republic,80.0316330565441,12.999150382327954
20159,Rice,74.57939011566772,14.01792991035045
20161,Riley,45.995267133885505,7.2127980328732635
20163,Rooks,83.96031417941298,16.70312189302048
20165,Rush,79.64071856287424,10.4554201411161
20167,Russell,80.61384278108362,16.666666666666664
20169,Saline,62.67222625090645,14.095352520342963
20171,Scott,84.69573115349682,6.849597689292346
20173,Sedgwick,54.40776233328815,15.582306830907056
20175,Seward,62.703453751488695,18.94996965230209
20177,Shawnee,46.80978558215877,16.009137987022235
20179,Sheridan,87.117903930131,15.907274180655476
20181,Sherman,79.97702909647779,20.033333333333335
20183,Smith,81.34182174338883,14.584464964693103
20185,Stafford,78.58649789029536,17.758784425451093
20187,Stanton,77.2370486656201,9.985802176999528
20189,Stevens,84.55843469063987,13.197613197613197
20191,Sumner,71.83707056161283,14.338155905851869
20193,Thomas,81.31991051454138,11.704443590728648
20195,Trego,82.79352226720647,6.497567755385685
20197,Wabaunsee,70.17751479289942,9.26892950391645
20199,Wallace,90.35087719298247,9.828788839568801
20201,Washington,79.34900542495478,13.30812173599856
20203,Wichita,80.43933054393305,17.24770642201835
20205,Wilson,77.63854079643554,20.33575825405708
20207,Woodson,74.98267498267498,17.571383746470033
20209,Wyandotte,32.09796316227687,24.09024836470264
21001,Adair,80.61459978136767,24.785725836882108
21003,Allen,79.86660079051383,19.937524791749304
21005,Anderson,72.15899142006654,13.703755022862685
21007,Ballard,77.07876127773714,20.63746000492247
21009,Barren,72.9283859800952,24.016028072837635
21011,Bath,67.1898844560715,31.417269819895637
21013,Bell,79.8929820950813,40.94325718496684
21015,Boone,67.82949772640494,10.59692566311604
21017,Bourbon,63.2625241394979,19.502326522354846
21019,Boyd,66.44666079984354,21.747676530285226
21021,Boyle,62.104124826201144,19.57148450012457
21023,Bracken,76.86419053019563,20.91635842978165
21025,Breathitt,69.55385151620774,43.58077952990181
21027,Breckinridge,73.90015956234328,21.929026387625115
21029,Bullitt,72.66627852172225,14.853733992977142
21031,Butler,79.41176470588235,25.578446909667196
21033,Caldwell,75.43096234309623,24.196850393700785
21035,Calloway,64.59592497974953,14.791312659303312
21037,Campbell,58.9273112208892,14.471564586550533
21039,Carlisle,80.50749711649365,22.46642246642247
21041,Carroll,67.13359273670557,25.686774284905127
21043,Carter,73.81786339754815,24.822301199466903
21045,Casey,85.13744370243826,26.108941944568905
21047,Christian,63.88624733958248,19.103520240616273
21049,Clark,66.09071274298056,20.946866485013622
21051,Clay,86.61149697059258,44.33923844430869
21053,Clinton,85.36530703720305,29.992028696691907
21055,Crittenden,81.49616051523408,18.56446610544971
21057,Cumberland,81.60469667318982,27.340378032445305
21059,Daviess,63.10607549064553,20.02862120457939
21061,Edmonson,78.85202135774219,20.57794803464357
21063,Elliott,70.05253940455341,30.822019991048784
21065,Estill,76.39314697926059,34.51567944250871
21067,Fayette,41.73715291787404,14.739972145766089
21069,Fleming,75.43130990415335,25.144389438943893
21071,Floyd,72.50906892382105,33.55736413756892
21073,Franklin,49.524408129059296,15.857929989144015
21075,Fulton,65.02938706968934,29.556074766355138
21077,Gallatin,73.18753744757339,20.32635686413622
21079,Garrard,77.44982290436836,20.529840573697626
21081,Grant,76.03305785123968,22.23230490018149
21083,Graves,76.30374563410815,21.84996358339403
21085,Grayson,77.71369137670196,25.81149173860396
21087,Green,81.98012375773486,24.612596284549163
21089,Greenup,70.93444737973829,21.01905527972707
21091,Hancock,64.91268917345751,17.703738100766195
21093,Hardin,62.49652423764945,17.5733862881186
21095,Harlan,84.86566886678442,34.70630372492837
21097,Harrison,69.84963372317183,19.692040772066797
21099,Hart,73.23788546255507,27.673613020289217
21101,Henderson,61.689497716894984,22.032667077573304
21103,Henry,69.15652538816617,21.070429862782078
21105,Hickman,76.81965693092258,23.805309734513276
21107,Hopkins,75.08970262963874,18.22716385769848
21109,Jackson,88.87475004544628,32.43468383188186
21111,Jefferson,40.71605980192524,18.691251242360238
21113,Jessamine,66.3379919403241,19.2964824120603
21115,Johnson,84.02632678646052,33.73641245034269
21117,Kenton,59.66554626517403,16.667595706596803
21119,Knott,75.60298455665452,34.11303578202048
21121,Knox,82.29270729270729,42.01442964752249
21123,Larue,75.37301711952253,29.58823105213817
21125,Laurel,82.92191841501229,27.88463167883954
21127,Lawrence,79.7087057265806,27.87574002164364
21129,Lee,80.65241844769405,35.748331744518595
21131,Leslie,89.38112199465716,35.621918317983074
21133,Letcher,79.84453689511714,33.83730834752981
21135,Lewis,82.35183087957721,32.817768655622345
21137,Lincoln,76.74929400690304,24.119899534730514
21139,Livingston,76.85683530678149,19.856408058294043
21141,Logan,71.36434535278467,21.290443942814147
21143,Lyon,70.3937405350833,12.972666761082
21145,McCracken,66.35576708084454,19.529730318544686
21147,McCreary,86.77285318559557,41.05468274266228
21149,McLean,74.0473061760841,22.52548853016143
21151,Madison,62.69834898718257,17.502675620685192
21153,Magoffin,74.74589523064894,37.15639074390433
21155,Marion,63.14881025767476,22.6946556709864
21157,Marshall,73.79326865492874,17.32494047813183
21159,Martin,88.61624082974956,38.80154523403108
21161,Mason,68.48593988086992,23.939019365471776
21163,Meade,70.80369552775734,19.9170712690931
21165,Menifee,72.3281756027348,30.59368017874242
21167,Mercer,73.12234293811997,19.356970870119447
21169,Metcalfe,75.56277056277057,27.954706298655342
21171,Monroe,85.71428571428571,29.561113732892874
21173,Montgomery,68.59937128885785,24.988809310653536
21175,Morgan,75.97905759162303,36.01766904519198
21177,Muhlenberg,71.92189892802449,22.276524782881484
21179,Nelson,64.56590712431498,20.325276711091032
21181,Nicholas,68.88419570573741,25.28339790500789
21183,Ohio,76.38007309097904,25.294712024250586
21185,Oldham,62.30481234590448,8.198031248406128
21187,Owen,74.88502299540092,21.39917695473251
21189,Owsley,83.79761227970438,46.31671812968681
21191,Pendleton,76.643915431996,21.722846441947567
21193,Perry,77.16609912977677,31.068599174911466
21195,Pike,80.06081491992703,30.576113308664027
21197,Powell,70.8694775065564,31.550102249488752
21199,Pulaski,81.67326414892479,26.61011824243678
21201,Robertson,74.92596248766041,25.617140195621797
21203,Rockcastle,83.82902406217306,30.3352559480894
21205,Rowan,58.47649186256781,22.153333048274682
21207,Russell,83.96134083679961,31.794579172610554
21209,Scott,62.19834710743801,13.968482809715466
21211,Shelby,64.12050534499514,14.920302501454334
21213,Simpson,67.41468596467932,20.136891751984358
21215,Spencer,75.62795585916973,13.177495130056146
21217,Taylor,73.58924464885901,26.142544037665395
21219,Todd,75.58066541117388,23.088187438984704
21221,Trigg,73.04103095837654,16.984328674290555
21223,Trimble,72.9594523433386,15.837413184561083
21225,Union,75.68829496055386,23.47994393646132
21227,Warren,59.17571304742643,18.47839018338177
21229,Washington,71.20298083747339,17.59864234196012
21231,Wayne,79.71721721721721,33.37592765518258
21233,Webster,75.74504737295436,20.897121861604408
21235,Whitley,82.12574415565558,34.43266141642737
21237,Wolfe,68.46299810246678,43.84809417040359
21239,Woodford,56.749981567499816,12.79019008690821
22001,Acadia,77.26459527547556,24.942044601168902
22003,Allen,74.27798810167658,24.90974729241877
22005,Ascension,66.10153992464977,15.106448356086213
22007,Assumption,61.573734409391044,25.43522001574665
22009,Avoyelles,67.3158085132039,28.163124884219442
22011,Beauregard,81.1646106910731,21.550228894765276
22013,Bienville,53.61884368308352,27.65692521790083
22015,Bossier,71.16433959236078,16.909439022950213
22017,Caddo,46.317719556916565,25.22589607779553
22019,Calcasieu,64.67864176165185,20.32327073924412
22021,Caldwell,81.45780051150895,22.72918418839361
22023,Cameron,88.19068255687974,14.400956080071706
22025,Catahoula,71.64332784184514,23.330461008186127
22027,Claiborne,55.83242485594144,32.42214062287502
22029,Concordia,61.73354373309288,20.875183234703297
22031,De Soto,59.76296296296296,25.15293942106834
22033,East Baton Rouge,43.08594286761226,18.655341190533324
22035,East Carroll,36.0326641714869,40.76517150395778
22037,East Feliciana,55.45708026289584,24.097157502329917
22039,Evangeline,69.61429915333962,33.0390760955545
22041,Franklin,71.09801353416285,29.17778824514576
22043,Grant,83.9814080036277,26.403337381845066
22045,Iberia,64.40808528994884,23.83980960978212
22047,Iberville,45.627376425855516,22.296608441514305
22049,Jackson,69.2524115755627,27.23341980975188
22051,Jefferson,55.27337190801534,20.625619551421607
22053,Jefferson Davis,75.471037332773,28.263616628325178
22055,Lafayette,64.57676391769174,15.706461830714064
22057,Lafourche,76.74150558290312,20.189163458752432
22059,La Salle,88.84152839092708,17.39162272993556
22061,Lincoln,57.641009159569336,19.87803573339039
22063,Livingston,84.57301229863155,17.287737977082017
22065,Madison,40.722738799661876,29.88660388237555
22067,Morehouse,54.85993925075937,29.193849910342983
22069,Natchitoches,53.95583899885686,26.370723368988113
22071,Orleans,14.650326876221262,26.62574441804203
22073,Ouachita,61.35818986429863,23.00981534300138
22075,Plaquemines,65.26056937482267,17.1655547752809
22077,Pointe Coupee,57.724683275231705,22.171561396450763
22079,Rapides,64.76672999788896,27.031389995983563
22081,Red River,54.07055630936228,27.618611047444418
22083,Richland,65.51005522559133,22.19211080999699
22085,Sabine,80.50475120057219,23.154714447568296
22087,St. Bernard,64.72968700600696,24.275498682724876
22089,St. Charles,63.458307880268784,16.644543198476367
22091,St. Helena,41.86787391012743,32.046007106788856
22093,St. James,45.146876292925114,18.06132449712979
22095,St. John the Baptist,36.48941811695512,24.118174915441433
22097,St. Landry,54.959101483352924,22.94617220532826
22099,St. Martin,65.526213592233,24.055996973136587
22101,St. Mary,62.76609695327184,27.223776090720552
22103,St. Tammany,73.08749758826934,16.161153999733795
22105,Tangipahoa,64.78746947496947,25.324461902280653
22107,Tensas,46.389324960753534,28.631490435148205
22109,Terrebonne,72.6763258611263,20.935717616673244
22111,Union,73.1778960895906,25.127764461127946
22113,Vermilion,78.27325218476904,23.297643809458858
22115,Vernon,80.98959898995972,18.568466947359422
22117,Washington,67.40390809534034,33.17846772392227
22119,Webster,63.609809864976576,26.568916433628097
22121,West Baton Rouge,54.491818753933295,18.376620669529327
22123,West Carroll,83.42088674091195,17.880546714098482
22125,West Feliciana,58.458354888773925,16.41094062708472
22127,Winn,72.31638418079096,25.572169667378702
23001,Androscoggin,50.767072534666646,25.126657831166753
23003,Aroostook,55.32951534319173,30.865504539258055
23005,Cumberland,33.587284219348376,15.51329185520362
23007,Franklin,48.022804463852495,23.958746529155096
23009,Hancock,42.65483971366324,18.898436347543885
23011,Kennebec,47.841650555824074,22.831778588787465
23013,Knox,39.521320257484774,20.21884781540213
23015,Lincoln,45.23554852811236,19.837142262771554
23017,Oxford,51.95346303003109,27.69090526611037
23019,Penobscot,51.6786689843556,24.40426738405138
23021,Piscataquis,58.87606186016119,30.603372304799954
23023,Sagadahoc,43.04219096965211,20.8604431196079
23025,Somerset,57.554481276856976,30.62175658474493
23027,Waldo,45.70396793940195,23.865073425039355
